id,sn,epoch,mac_first_half
ed8e66ff353f2efc87d723a75fa3e25f,1791,1619573501.196913,96:e7:90
ed8e66ff353f2efc87d723a75fa3e25f,1794,1619573501.227371,96:e7:90
ed8e66ff353f2efc87d723a75fa3e25f,1796,1619573501.266219,96:e7:90
5aeeeff2594829f0abd312eb54890b46,537,1619573502.202952,a2:c8:80
5aeeeff2594829f0abd312eb54890b46,538,1619573502.204273,a2:c8:80
5aeeeff2594829f0abd312eb54890b46,539,1619573502.223686,a2:c8:80
5aeeeff2594829f0abd312eb54890b46,540,1619573502.225016,a2:c8:80
5aeeeff2594829f0abd312eb54890b46,541,1619573502.245388,a2:c8:80
5aeeeff2594829f0abd312eb54890b46,542,1619573502.246728,a2:c8:80
c7611f2fca0ccc53e0793c439cb50613,1298,1619573505.932052,3c:22:fb
adbfb5b8fe16601b5a5d3a539a011008,3552,1619573507.081119,76:8d:51
42db2b50cee07dd58108b30fc7ef524a,631,1619573507.545721,ae:0c:1c
54f3019119710861d47e086bb624ef44,2562,1619573507.547012,2a:08:30
ed1ce22c8171158216d9c0f1b81205dd,372,1619573507.850591,42:32:70
1f2d669b10d13d2c85a04c2c2f8ae757,3519,1619573508.578453,4e:c2:9f
1f2d669b10d13d2c85a04c2c2f8ae757,395,1619573508.598717,4e:c2:9f
c13e9468cc1ca1e1d605776b69bd0cd4,2815,1619573508.853063,1e:fa:ee
c13e9468cc1ca1e1d605776b69bd0cd4,2816,1619573508.873321,1e:fa:ee
286e88786a34838fea31bf9a590c892b,998,1619573509.014852,d2:e6:0e
a6d17b4266c5c17f54755a7756a70d18,947,1619573512.479792,aa:d7:29
39448415353aa842fc92ceb0bc3f8298,3187,1619573512.541024,02:e9:3d
39448415353aa842fc92ceb0bc3f8298,3189,1619573512.561238,02:e9:3d
39448415353aa842fc92ceb0bc3f8298,3191,1619573512.584431,02:e9:3d
39448415353aa842fc92ceb0bc3f8298,3193,1619573512.604559,02:e9:3d
39448415353aa842fc92ceb0bc3f8298,3197,1619573512.657878,02:e9:3d
a6d17b4266c5c17f54755a7756a70d18,959,1619573513.21355,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,962,1619573513.252689,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,963,1619573513.269358,aa:d7:29
f27c55750dcf70d38ae1a2140c34c01d,2621,1619573513.924663,92:96:67
f27c55750dcf70d38ae1a2140c34c01d,2622,1619573513.946616,92:96:67
96be98f8b604d72b950aa20a870bbd70,194,1619573515.320788,b0:72:bf
10b1e7be9fe7ddf392704844dddf1ccd,3000,1619573518.540547,46:fe:1b
10b1e7be9fe7ddf392704844dddf1ccd,3001,1619573518.560799,46:fe:1b
